店铺ID,店铺名,店铺评论页,店铺所在位置,人均消费,评分,美食名称,店铺图片链接,纬度,经度,最低价格
1098754419,玉尚轩·广式早茶·粤菜（米兰百货店）,https://i.meituan.com/poi/1098754419/feedbacks,拱北,48.0,4.3,粤式茶点,http://p0.meituan.net/w.h/biztone/1098754419_1631962443618.jpeg,22.2235,113.5523,88.0
191264478,缓归·岭南融合菜（吉大店）,https://i.meituan.com/poi/191264478/feedbacks,吉大,82.0,4.1,融合菜,http://p1.meituan.net/w.h/biztone/191264478_1638353598434.jpeg,22.2524,113.5813,66.3
943009124,多嘴超级肉蟹煲（ 金湾华发商都店）,https://i.meituan.com/poi/943009124/feedbacks,三灶镇,79.0,4.4,肉蟹煲,http://p1.meituan.net/w.h/biztone/943009124_1653037560672.jpeg,22.1135,113.362,92.0
1899282141,先启半步颠小酒馆（华发商都店）,https://i.meituan.com/poi/1899282141/feedbacks,华发商都,81.0,4.3,川菜,http://p1.meituan.net/w.h/biztone/521878409_1665285653010.jpeg,22.2248,113.5088,15.0
1336933526,巧湘厨（宝龙广场店）,https://i.meituan.com/poi/1336933526/feedbacks,金鼎/珠海北站,58.0,4.1,湘菜,https://img.meituan.net/w.h/msmerchant/acc54296b3f90b5d3dd5326de08ab4da195654.jpg,22.381,113.551,28.0
1522570037,常香聚顺德味道农庄（横琴四塘村店）,https://i.meituan.com/poi/1522570037/feedbacks,横琴新区,65.0,4.8,农家菜,https://img.meituan.net/w.h/msmerchant/e1685a9e2883a57164d4d8c5a5054c06273086.jpg,22.1221,113.5256,8.0
1339517866,乜野捞面·凤姐美食（创想店）,https://i.meituan.com/poi/1339517866/feedbacks,新香洲,43.0,3.8,融合菜,http://p1.meituan.net/w.h/biztone/1339517866_1668705518193.jpeg,22.27,113.5242,3.0
114612864,卡朋西餐（扬名广场店）,https://i.meituan.com/poi/114612864/feedbacks,香洲汽车总站,73.0,4.3,西餐,http://p1.meituan.net/w.h/biztone/186454091_1638339585450.jpeg,22.2752,113.58,9.9
41437479,客语客家菜（华发商都店）,https://i.meituan.com/poi/41437479/feedbacks,华发商都,78.0,4.4,粤菜,http://p1.meituan.net/w.h/biztone/5173328_1647482007572.jpeg,22.2252,113.5096,46.0
726776253,凤凰家宴,https://i.meituan.com/poi/726776253/feedbacks,香洲区,104.0,4.1,特色菜,http://p0.meituan.net/w.h/biztone/726776253_1642120637173.jpeg,22.3059,113.5221,2.0
1879467716,翠微茶楼·粤湘川菜·早茶·夜茶·火锅·烧烤,https://i.meituan.com/poi/1879467716/feedbacks,前山,0.0,3.6,广州菜,http://p0.meituan.net/w.h/merchant/b90ab364cd2c16d02c1fd711bdf2ba6c264683.jpg,22.2567,113.5201,92.0
195895114,安德烈葡挞茶冰厅（奥园广场店）,https://i.meituan.com/poi/195895114/feedbacks,新香洲,30.0,4.5,茶餐厅,http://p0.meituan.net/w.h/biztone/195895114_1649838473542.jpeg,22.282,113.5144,19.8
749359517,丽莎花园西餐厅（富华里店）,https://i.meituan.com/poi/749359517/feedbacks,富华里,126.0,4.6,西餐,http://p0.meituan.net/w.h/biztone/749359517_1669884846879.jpeg,22.2353,113.5412,79.0
194002442,蚝大仙（横琴中央汇店）,https://i.meituan.com/poi/194002442/feedbacks,横琴,99.0,4.2,海鲜火锅,http://p0.meituan.net/w.h/biztone/194002442_1667301063170.jpeg,22.1293,113.5433,19.9
161065362,太二酸菜鱼（富华里店）,https://i.meituan.com/poi/161065362/feedbacks,富华里,91.0,4.3,酸菜鱼/水煮鱼,http://p0.meituan.net/w.h/biztone/830117399_1659061654468.jpeg,22.2341,113.5412,0.0
1749842169,五饼二鱼东北菜（吉大店）,https://i.meituan.com/poi/1749842169/feedbacks,吉大,39.0,4.8,东北菜,http://p0.meituan.net/w.h/merchant/b79fecf7a6188ce5712ec58bcf095f1e151669.jpg,22.249,113.5758,31.0
1917680688,汕上酉牛牛肉自助火锅,https://i.meituan.com/poi/1917680688/feedbacks,红旗镇,79.0,4.3,火锅自助,http://p1.meituan.net/w.h/merchant/0da1caaaec65a1156e51783e041720d01928158.png,22.1298,113.3652,75.0
995671106,韩食戟（华发商都店）,https://i.meituan.com/poi/995671106/feedbacks,华发商都,43.0,4.2,韩国菜,http://p0.meituan.net/w.h/merchant/4e63370a96f19dcf044cc411f847c2a7303250.jpg,22.2238,113.5098,26.8
576511254,海王新粤排档（前山店）,https://i.meituan.com/poi/576511254/feedbacks,前山,92.0,3.9,粤菜,http://p1.meituan.net/w.h/biztone/576511254_1668420137092.jpeg,22.2377,113.5261,1.0
1073452767,愿者上钩（夏湾店）,https://i.meituan.com/poi/1073452767/feedbacks,夏湾,53.0,4.2,烤鱼,http://p0.meituan.net/w.h/bbia/f17e6a54614043ba2c1a956a502796c3210957.jpg,22.2244,113.541,98.0
656053351,荣记海鲜餐厅（横琴长隆2店）,https://i.meituan.com/poi/656053351/feedbacks,横琴新区,44.0,4.6,海鲜,http://p0.meituan.net/w.h/biztone/656053351_1632472881845.jpeg,22.0935,113.5005,1.0
161094688,泰福潮菜茶市•宴会,https://i.meituan.com/poi/161094688/feedbacks,吉大,56.0,4.2,粤菜,http://p0.meituan.net/w.h/biztone/7db37c564e0addb2816d4ee71e346659310079.jpg,22.2476,113.582,19.9
1467602703,客语-客家菜（环宇城店）,https://i.meituan.com/poi/1467602703/feedbacks,夏湾,70.0,4.5,粤菜,http://p1.meituan.net/w.h/biztone/5173328_1647482007572.jpeg,22.2343,113.5243,46.0
1253891208,gaga（富华里店）,https://i.meituan.com/poi/1253891208/feedbacks,富华里,89.0,4.5,西餐,http://p1.meituan.net/w.h/biztone/923144710_1676512635228.jpeg,22.2348,113.5411,26.0
1543293844,箱遇餐厅,https://i.meituan.com/poi/1543293844/feedbacks,珠海金湾机场,0.0,4.4,中西餐厅,http://p0.meituan.net/w.h/merchant/b55029b9144413bc04b0dde4d6284667659825.jpg,22.0169,113.3816,29.9
1476550189,湘柑园湖南土菜,https://i.meituan.com/poi/1476550189/feedbacks,拱北,55.0,4.5,湘菜,http://p0.meituan.net/w.h/biztone/1476550189_1669367840287.jpeg,22.2276,113.5631,9.9
177515053,甲大帅·时尚主题餐厅（山房路店）,https://i.meituan.com/poi/177515053/feedbacks,唐家湾/唐家市场,84.0,4.9,创意菜,http://p1.meituan.net/w.h/merchant/41b1691958f44178523c57037419e164316995.jpg,22.3599,113.5897,318.0
948385123,仙隐小鹿中華の日料（奥园广场店）,https://i.meituan.com/poi/948385123/feedbacks,新香洲,98.0,4.2,日本料理,http://p1.meituan.net/w.h/biztone/1441676250_1666348500925.jpeg,22.2819,113.5129,22.8
529647152,小榮大勝茶餐厅（铭泰广场店）,https://i.meituan.com/poi/529647152/feedbacks,香洲汽车总站,32.0,4.0,茶餐厅,http://p1.meituan.net/w.h/biztone/192519551_1672429485175.jpeg,22.2742,113.5643,13.0
1436186754,滚得囍猪肚鸡·椰子鸡（吉大免税商场店）,https://i.meituan.com/poi/1436186754/feedbacks,吉大,64.0,4.2,猪肚鸡火锅,http://p1.meituan.net/w.h/biztone/1112173494_1651282252428.jpeg,22.2547,113.5801,32.0
1446196312,和利源潮汕牛肉火锅（扬名店）,https://i.meituan.com/poi/1446196312/feedbacks,扬名广场,83.0,4.6,潮汕牛肉火锅,http://p0.meituan.net/w.h/biztone/1446196312_1675928787122.jpeg,22.2757,113.5782,8.0
1529469007,星越·星马泰餐厅（吉大店）,https://i.meituan.com/poi/1529469007/feedbacks,吉大,81.0,4.1,东南亚菜,http://p0.meituan.net/w.h/biztone/1529469007_1646912874319.jpeg,22.254,113.5814,38.0
42065125,澳门木偶葡国餐厅（珠海店）,https://i.meituan.com/poi/42065125/feedbacks,吉大,99.0,4.0,葡萄牙菜,http://p0.meituan.net/w.h/biztone/42065125_1616736508578.jpeg,22.2406,113.5839,15.8
1241431054,汉阳廷自助烤肉（宝龙广场店）,https://i.meituan.com/poi/1241431054/feedbacks,金鼎/珠海北站,86.0,4.9,综合自助,http://p0.meituan.net/w.h/biztone/925579368_1677052487560.jpeg,22.3812,113.5501,19.9
167215701,蛙来哒（金发购物中心店）,https://i.meituan.com/poi/167215701/feedbacks,新香洲,80.0,4.2,湘菜,http://p0.meituan.net/w.h/biztone/1638794898_1675736061757.jpeg,22.2825,113.5148,95.0
194710557,横琴乾元酒店清真餐厅,https://i.meituan.com/poi/194710557/feedbacks,横琴新区,0.0,3.8,民族菜,http://p1.meituan.net/w.h/biztone/194710557_1662049600527.jpeg,22.132,113.51,0.0
1383015732,全希·鲜蚝自助餐厅（华发商都店）,https://i.meituan.com/poi/1383015732/feedbacks,华发商都,155.0,4.3,综合自助,http://p1.meituan.net/w.h/biztone/1383015732_1663760084805.jpeg,22.2244,113.51,89.0
611881973,懂鹅·亚洲吃饭公司（扬名广场店）,https://i.meituan.com/poi/611881973/feedbacks,香洲汽车总站,40.0,4.0,茶餐厅,http://p0.meituan.net/w.h/biztone/1236900502_1657342195793.jpeg,22.2755,113.5796,12.9
1238384,贺富海鲜美食店（白藤头水产批发市场店）,https://i.meituan.com/poi/1238384/feedbacks,红旗镇,76.0,3.5,海鲜,http://p0.meituan.net/w.h/merchant/bf16ff98b4f9dacdcdf716223db79af8293145.jpg,22.1521,113.3672,28.8
